music	0.1002995880664087
danc	0.041567844214205465
style	0.025340157283734864
salsa	0.025215328922731244
album	0.024154287854200474
includ	0.021595306453626263
latin	0.018849082511546624
song	0.018474597428535765
form	0.017538384721008615
countri	0.016976657096492324
edit	0.016290101110972413
perform	0.016290101110972413
time	0.015915616027961554
american	0.014729746598427162
instrument	0.014542504056921732
spanish	0.014168018973910873
year	0.013918362251903632
state	0.013918362251903632
influenc	0.013855948071401822
centuri	0.013606291349394582
origin	0.013606291349394582
genr	0.012732492822369242
cultur	0.011546623392834852
part	0.011359380851329422
number	0.010111097241293221
develop	0.010048683060791411
gener	0.008675571089751592
releas	0.008675571089751592
base	0.00817625764573711
2	0.007989015104231681
lyric	0.007489701660217202
unit	0.007240044938209961
1	0.006927974035700911
chart	0.006428660591686431
3	0.006179003869679191
note	0.005617276245162901
european	0.005554862064661091
social	0.005554862064661091
4	0.005305205342653851
refer	0.005242791162152041
el	0.005117962801148421
concert	0.004805891898639371
todai	0.004743477718137561
club	0.0044938209961303205
10	0.004368992635126701
show	0.004368992635126701
larg	0.004244164274123081
art	0.004181750093621271
period	0.004119335913119461
modern	0.004119335913119461
continu	0.004119335913119461
6	0.00405692173261765
english	0.00405692173261765
solo	0.00405692173261765
common	0.003932093371614031
popul	0.0038072650106104108
histori	0.003744850830108601
term	0.003744850830108601
start	0.0035576082886031707
set	0.0034327799275995505
dai	0.0033703657470977406
languag	0.0033703657470977406
sing	0.0032455373860941204
5	0.0031831232055923105
8	0.0031831232055923105
republ	0.0031831232055923105
career	0.0030582948445886907
dancer	0.0029334664835850705
similar	0.0029334664835850705
mid	0.0028086381225814507
7	0.0027462239420796403
public	0.0027462239420796403
tune	0.0026838097615778304
content	0.0026213955810760205
star	0.0026213955810760205
express	0.0025589814005742106
citat	0.0024965672200724003
establish	0.0024965672200724003
commerci	0.0024965672200724003
bachata	0.0024965672200724003
doubl	0.0024341530395705904
word	0.0024341530395705904
rang	0.0024341530395705904
small	0.0023717388590687805
open	0.0023717388590687805
commun	0.0023093246785669706
consist	0.0022469104980651603
11	0.0022469104980651603
posit	0.0022469104980651603
track	0.0021844963175633504
written	0.0021844963175633504
product	0.0021844963175633504
magazin	0.0021220821370615405
system	0.0020596679565597306
12	0.0019972537760579202
melodi	0.0019972537760579202
peak	0.0019972537760579202
close	0.0019972537760579202
night	0.0019348395955561103
basslin	0.0018724254150543004
vari	0.0018100112345524903
disco	0.0018100112345524903
0	0.0018100112345524903
evolv	0.0017475970540506804
dj	0.0017475970540506804
lui	0.0017475970540506804
relat	0.0016851828735488703
post	0.0016851828735488703
concept	0.0016851828735488703
hand	0.0016227686930470602
worldwid	0.0016227686930470602
2005	0.0016227686930470602
theatr	0.0016227686930470602
indian	0.0015603545125452503
human	0.0015603545125452503
film	0.0015603545125452503
constitut	0.0015603545125452503
act	0.0014979403320434402
publish	0.0014979403320434402
cumbia	0.0014979403320434402
natur	0.0014355261515416303
arm	0.0014355261515416303
pitch	0.0014355261515416303
econom	0.0014355261515416303
special	0.0014355261515416303
mile	0.0014355261515416303
usa	0.0014355261515416303
link	0.0013731119710398202
9	0.0013731119710398202
collabor	0.0013731119710398202
nativ	0.0013731119710398202
standard	0.0013731119710398202
coltran	0.0013731119710398202
event	0.0013106977905380103
ragtim	0.0013106977905380103
1999	0.0013106977905380103
eventu	0.0012482836100362001
replac	0.0012482836100362001
western	0.0012482836100362001
speak	0.0012482836100362001
ten	0.0012482836100362001
coupl	0.0011234552490325801
surviv	0.0011234552490325801
san	0.0011234552490325801
symbol	0.0011234552490325801
15	0.0011234552490325801
total	0.0011234552490325801
reflect	0.0010610410685307702
mention	0.0010610410685307702
german	0.0010610410685307702
â	0.0010610410685307702
tone	0.0010610410685307702
creativ	0.0010610410685307702
descend	0.0010610410685307702
