prf-1.tsv	prf-2.tsv	0.931413
prf-1.tsv	prf-3.tsv	0.970340
prf-1.tsv	prf-4.tsv	0.889395
prf-1.tsv	prf-5.tsv	0.974762
prf-2.tsv	prf-3.tsv	0.928840
prf-2.tsv	prf-4.tsv	0.666582
prf-2.tsv	prf-5.tsv	0.915204
prf-3.tsv	prf-4.tsv	0.842765
prf-3.tsv	prf-5.tsv	0.996797
prf-4.tsv	prf-5.tsv	0.862218
